F1,id,Lat,Long,Pr,d_o,m_n,N_o_r,r_p_m,ava_2020,room_type
2427,1363957,40.71327,-73.93979,110,274,30,6,0.08,73,1
2572,1530660,40.70919,-73.95012,160,277,30,13,0.17,240,1
23606,20326395,40.72074,-73.9432,90,303,30,6,0.23,148,1
17575,14868857,40.71906,-73.94394,80,304,30,12,0.33,149,1
28771,24160395,40.71189,-73.95355,200,327,30,44,2.16,1,1
7941,6539778,40.71834,-73.95867,149,333,30,35,0.74,0,1
3930,2773754,40.66044,-73.97977,97,116,30,7,0.15,0,1
9909,8117729,40.7281,-73.98106,250,7,31,2,0.04,358,1
11601,9543678,40.61605,-74.03642,80,96,31,4,0.09,269,1
9861,8063277,40.71549,-73.94712,155,3,31,8,0.16,355,1
19698,16751768,40.68637,-73.91133,116,15,31,101,2.91,293,1
22756,19718103,40.71361,-73.96462,200,22,31,29,1.03,363,1
3893,2723515,40.69418,-73.9677,124,157,31,68,1.03,1,1
32237,27874237,40.66875,-73.98779,150,225,31,1,0.15,248,1
33882,29491140,40.68014,-73.96539,150,270,31,19,1.48,325,1
17604,14911767,40.66821,-73.98253,180,274,31,8,0.2,154,1
27696,23053294,40.69727,-73.98552,97,296,31,14,0.76,147,1
13484,11187353,40.68498,-73.9996,190,308,31,23,0.54,364,1
4845,3748684,40.68472,-73.99894,275,291,31,57,0.92,362,1
10033,8225997,40.72057,-73.97997,125,17,31,2,0.04,248,1
6978,5562710,40.73097,-73.98178,130,69,31,185,3.22,319,1
24850,21254336,40.65711,-73.95747,73,252,31,3,0.15,150,1
27535,22878715,40.65681,-73.95931,73,264,31,8,0.45,70,1
34383,29884367,40.75074,-73.94206,130,284,31,4,0.36,127,1
11337,9384723,40.74538,-73.98313,285,0,31,5,0.1,365,1
2695,1691798,40.7157,-73.99183,249,0,31,6,0.09,365,1
27686,23039363,40.77712,-73.95176,250,2,31,1,0.48,342,1
34601,30011365,40.77751,-73.95174,150,3,31,1,0.15,325,1
26827,22294357,40.77746,-73.95043,135,3,31,2,0.09,337,1
34585,30005374,40.77768,-73.95064,150,3,31,1,0.12,365,1
19894,16991994,40.77743,-73.94977,140,5,31,4,0.18,359,1
19898,16996170,40.7771,-73.94996,240,7,31,6,0.3,309,1
21727,18923188,40.77895,-73.94974,200,15,31,3,0.14,4,1
34598,30010324,40.77919,-73.95182,150,16,31,7,0.57,357,1
6392,4880985,40.77669,-73.97696,125,26,31,2,0.04,188,1
20063,17236462,40.77823,-73.95127,235,36,31,10,0.35,218,1
19899,16996664,40.77898,-73.94983,189,50,31,10,0.31,270,1
21267,18525915,40.77878,-73.94993,206,54,31,2,0.19,363,1
2581,1549413,40.8033,-73.95008,135,78,31,181,2.38,0,1
20062,17236095,40.77878,-73.9501,180,82,31,10,0.43,325,1
22581,19588190,40.73541,-74.00331,190,85,31,3,0.44,144,1
6764,5300082,40.72956,-73.98166,139,85,31,223,3.82,277,1
27682,23037820,40.77748,-73.9514,135,94,31,1,0.05,365,1
20061,17234955,40.77747,-73.95193,190,146,31,7,0.29,257,1
25001,21346376,40.75827,-73.99368,249,191,31,10,0.44,129,1
22568,19573709,40.73545,-74.00529,150,237,31,8,0.52,3,1
2089,1063020,40.79417,-73.94376,110,250,31,236,2.96,70,1
29836,25319136,40.72768,-73.99917,295,327,31,59,3.37,33,1
32031,27672939,40.67889,-73.97813,285,128,31,30,1.92,62,1
27685,23039069,40.77721,-73.94997,300,2,31,5,0.24,338,1
22082,19195537,40.77861,-73.95015,287,2,31,6,0.22,338,1
13055,10539341,40.78271,-73.9451,300,7,31,1,0.04,358,1
21596,18823774,40.77896,-73.95146,160,14,31,7,0.27,292,1
27680,23036845,40.77742,-73.95149,300,24,31,1,0.09,336,1
21158,18429093,40.77822,-73.95136,160,29,31,9,0.31,365,1
27677,23035859,40.77847,-73.95162,350,39,31,2,0.19,336,1
25372,21587326,40.77736,-73.95156,200,68,31,5,0.42,6,1
13049,10527546,40.79182,-73.96564,200,237,31,9,0.22,125,1
25896,21857913,40.78834,-73.97215,95,247,31,7,0.3,45,1
22760,19719874,40.73598,-74.00505,140,9,31,4,0.25,154,1
22382,19414813,40.73392,-74.00354,150,18,31,6,0.26,308,1
22591,19592223,40.73561,-74.0051,120,56,31,8,0.41,153,1
27909,23289674,40.71703,-73.96509,125,282,31,16,1.18,157,1
5571,4358291,40.67761,-73.97667,985,287,32,26,1.49,62,1
33124,28754650,40.7458,-73.9957,140,268,32,32,2.59,0,1
15931,13511266,40.71932,-73.99396,100,49,32,4,0.12,240,1
29244,24696044,40.73082,-73.98023,150,282,35,2,0.11,83,1
15042,12958663,40.70951,-74.01476,125,310,35,100,2.42,178,1
9321,7652936,40.67763,-74.00108,99,317,39,18,0.45,1,1
2756,1745658,40.73236,-73.9992,260,211,40,13,0.19,160,1
30355,25996892,40.73177,-73.99936,90,301,42,4,0.41,76,1
28761,24153401,40.66749,-73.95556,70,303,45,1,0.06,0,1
25645,21736164,40.68145,-73.93132,73,357,45,2,0.09,43,1
1693,808705,40.76704,-73.98345,139,328,45,16,0.19,0,1
4448,3379914,40.70026,-73.90721,82,34,45,11,0.18,95,1
33132,28760070,40.58296,-73.95879,99,14,45,2,0.14,196,1
3161,2057295,40.73075,-74.00238,110,314,45,21,0.29,0,1
19572,16617969,40.83088,-73.945,77,299,47,5,0.15,0,1
2322,1279234,40.66886,-73.95412,150,125,50,4,0.06,202,1
18380,15746736,40.71585,-73.95325,130,328,58,9,0.28,79,1
7518,6185426,40.71178,-73.95684,90,109,59,28,0.63,0,1
28101,23503902,40.68493,-73.93778,340,157,60,2,0.12,173,1
3060,1984378,40.70526,-73.92922,175,0,60,28,0.4,365,1
9243,7594252,40.66627,-73.98954,175,191,60,1,0.13,264,1
28955,24353088,40.6541,-73.95599,120,254,60,1,0.1,166,1
30414,26053340,40.70858,-73.95378,70,332,60,56,3.24,0,1
27514,22852435,40.63767,-73.94011,79,333,60,23,1.06,122,1
13457,11147376,40.68675,-73.97923,180,313,60,16,0.36,229,1
21658,18874394,40.67882,-73.99166,119,26,60,5,0.2,319,1
21474,18716602,40.67862,-73.9923,120,137,60,2,0.13,167,1
33333,28972637,40.82921,-73.93802,125,332,60,2,0.15,63,1
2242,1189225,40.76161,-73.99452,150,21,60,7,0.1,338,1
2346,1305346,40.72098,-73.99869,155,25,60,14,0.19,181,1
27408,22734483,40.77207,-73.95599,150,42,60,6,0.28,0,1
1786,843036,40.84714,-73.94172,80,43,60,23,0.27,194,1
17305,14554093,40.73933,-74.00241,250,178,60,4,0.1,0,1
34478,29940344,40.74938,-73.9802,200,359,60,2,0.17,0,1
5202,4053287,40.76365,-73.94914,125,2,60,6,0.1,356,1
26756,22265411,40.77383,-73.94903,150,210,60,6,0.29,179,1
2368,1324264,40.73192,-74.0015,295,303,60,2,0.03,76,1
29446,24910640,40.58696,-73.96918,95,302,80,3,0.2,85,1
3345,2173203,40.68217,-73.92405,125,8,90,2,0.08,116,1
13124,10625484,40.6859,-73.9576,69,334,90,43,1.02,0,1
5543,4339924,40.6989,-73.92904,200,0,90,91,1.46,365,1
17191,14422308,40.71494,-73.94652,200,1,90,4,0.27,323,1
3981,2838331,40.72335,-73.95081,185,34,90,194,2.87,308,1
3949,2794762,40.68211,-73.93876,115,161,90,2,0.06,340,1
30178,25802893,40.64512,-73.99839,100,252,90,12,0.68,79,1
15299,13117282,40.83458,-73.91021,57,27,90,12,0.3,208,1
22498,19527492,40.83625,-73.91079,127,219,90,4,0.15,229,1
19634,16688119,40.73677,-73.95418,109,210,90,1,0.03,173,1
14149,12009651,40.8245,-73.94264,99,37,90,11,0.41,277,1
16045,13569725,40.71661,-73.99144,150,354,90,7,0.17,0,1
12360,9944426,40.71192,-74.01572,225,3,90,1,0.02,362,1
5792,4530432,40.83488,-73.93843,63,11,90,7,0.13,324,1
20385,17602108,40.72804,-73.98665,159,27,90,18,0.57,332,1
3824,2645558,40.73409,-73.98559,200,71,90,38,0.6,217,1
7076,5679938,40.70909,-74.00579,150,124,90,3,0.06,158,1
9802,8001648,40.74947,-73.98257,250,146,90,3,0.07,0,1
29181,24621401,40.78925,-73.96757,116,213,90,25,1.52,362,1
23694,20424288,40.72171,-74.00396,250,257,90,1,0.11,0,1
5450,4261214,40.80936,-73.94454,149,271,90,85,1.36,255,1
6670,5188746,40.81502,-73.9546,110,275,90,7,0.23,0,1
4626,3556577,40.83365,-73.94059,66,301,90,8,0.12,334,1
25433,21624428,40.78901,-73.98057,199,347,90,18,1.29,184,1
5132,3979611,40.75592,-73.95515,1400,277,90,31,0.49,88,1
19689,16739146,40.85318,-73.90204,71,26,90,12,0.41,169,1
21684,18894445,40.85152,-73.90374,48,53,90,2,0.11,193,1
23001,19877706,40.83507,-73.9104,72,160,90,2,0.09,188,1
15768,13417723,40.8357,-73.91023,110,179,90,12,0.29,193,1
19546,16591428,40.85188,-73.90321,60,1,90,5,0.17,125,1
19116,16323724,40.78297,-73.98141,160,185,90,2,0.06,0,1
3204,2083749,40.80033,-73.96509,150,358,90,54,0.8,288,1
17381,14672067,40.6453,-73.94669,85,276,93,19,0.48,89,1
21174,18445522,40.7049,-74.00617,86,129,100,7,0.25,279,1
33345,28981827,40.74463,-73.9923,200,209,100,1,0.07,0,1
6680,5195409,40.79148,-73.97828,158,34,100,2,0.03,365,1
5826,4550494,40.77648,-73.91595,150,348,120,50,0.82,217,1
35286,30394518,40.70571,-74.01509,259,68,120,1,0.1,309,1
14372,12245906,40.7992,-73.96792,110,185,120,2,0.05,180,1
15318,13130036,40.77586,-73.95164,235,330,120,8,0.2,0,1
2435,1377320,40.79801,-73.97045,169,164,120,3,0.04,186,1
22099,19211259,40.78902,-73.97949,250,329,120,8,0.28,133,1
2781,1771965,40.80266,-73.94728,200,106,130,79,1.08,337,1
27661,23017828,40.67432,-73.9391,60,363,133,12,0.55,0,1
2367,1324087,40.76062,-73.9175,80,311,150,44,0.57,341,1
21897,19069372,40.79312,-73.96595,115,40,170,5,0.18,126,1
25764,21797820,40.71989,-73.95837,350,0,175,5,0.2,362,1
13873,11659296,40.71976,-73.94234,105,1,180,10,0.22,0,1
5773,4513084,40.82624,-73.94527,150,128,180,1,0.02,129,1
14950,12871039,40.76474,-73.99154,399,0,180,29,0.73,1,1
9895,8103766,40.71475,-73.99257,130,0,180,15,0.31,365,1
26965,22361100,40.76282,-73.99184,275,20,180,5,0.21,365,1
5780,4517848,40.83335,-73.94048,65,32,180,7,0.13,240,1
18773,16122082,40.83493,-73.93859,66,89,180,4,0.19,305,1
20459,17684151,40.66929,-73.98707,163,19,180,14,0.42,339,1
21395,18646639,40.75042,-73.89637,70,157,180,6,0.22,191,1
13706,11497938,40.88058,-73.91812,79,200,186,7,0.16,156,1
8831,7240997,40.7363,-74.00317,233,360,200,10,0.19,229,1
17845,15158194,40.83355,-73.93839,63,57,270,5,0.16,209,1
3683,2479193,40.744,-73.98054,152,195,270,5,0.09,0,1
2005,992977,40.67359,-73.97434,100,0,365,1,0.01,365,1
14449,12328112,40.731,-73.9548,450,8,365,17,0.44,365,1
4129,3029690,40.74873,-73.99557,93,100,365,10,0.16,247,1
3119,2028272,40.73985,-74.00138,320,278,365,24,0.33,87,1
3652,2454507,40.70781,-74.00701,130,317,365,6,0.1,365,1
14998,12916189,40.66224,-73.99805,196,0,365,4,0.1,365,1
16246,13687060,40.74033,-73.98268,189,3,365,7,0.17,362,1
8096,6654984,40.67376,-73.98397,200,212,365,4,0.12,173,1
27436,22761054,40.75241,-73.98558,135,16,456,3,0.25,365,1
30770,26420626,40.69299,-73.95675,38,0,1,26,1.55,363,2
32326,27955732,40.6925,-73.95551,36,3,1,28,1.81,362,2
31764,27454297,40.69322,-73.95519,36,14,1,27,1.66,349,2
31029,26739075,40.69385,-73.95696,36,22,1,29,1.73,2,2
31951,27596820,40.69245,-73.95542,36,203,1,19,1.19,364,2
30747,26388933,40.69405,-73.95592,38,275,1,23,1.36,361,2
32976,28608462,40.69245,-73.95657,39,0,1,22,1.51,2,2
25993,21908120,40.67873,-73.98236,119,0,1,22,0.9,347,2
26121,21966051,40.67893,-73.98365,139,0,1,12,0.49,364,2
25822,21824734,40.67851,-73.98439,119,0,1,14,0.57,364,2
26195,21984356,40.67943,-73.98387,169,0,1,16,0.65,364,2
26127,21966592,40.67727,-73.9838,139,1,1,64,2.62,359,2
32975,28608251,40.69232,-73.95654,39,4,1,27,1.86,340,2
25818,21824124,40.6786,-73.98381,139,5,1,104,4.21,357,2
31735,27424575,40.69254,-73.95563,37,6,1,16,1,364,2
30766,26417009,40.69303,-73.95636,38,8,1,27,1.57,357,2
31035,26743342,40.69396,-73.95578,35,11,1,23,1.37,362,2
32317,27952152,40.69425,-73.95668,36,12,1,22,1.44,359,2
7747,6373582,40.67883,-73.98407,129,128,1,122,2.27,84,2
14300,12171671,40.74971,-73.99533,85,15,1,249,5.62,1,2
13012,10482554,40.74973,-73.99515,85,31,1,175,3.77,353,2
25951,21884206,40.70426,-74.00711,215,8,1,186,7.69,356,2
25940,21880038,40.70458,-74.00755,425,28,1,195,8.14,294,2
31712,27398782,40.70448,-74.00615,525,45,1,43,2.9,236,2
29486,24943283,40.70606,-74.0054,295,173,1,83,4.46,270,2
26046,21934318,40.67704,-73.9846,129,0,1,20,0.82,335,2
25991,21907615,40.67868,-73.98254,119,0,1,55,2.23,349,2
26042,21933777,40.67773,-73.98312,129,0,1,26,1.07,354,2
26047,21934465,40.67726,-73.9837,129,0,1,53,2.17,358,2
26043,21933969,40.6784,-73.98447,129,0,1,46,1.86,359,2
25990,21907240,40.67848,-73.98386,119,0,1,18,0.73,361,2
18933,16227719,40.67831,-73.98358,169,0,1,34,0.94,361,2
25820,21824416,40.67721,-73.98444,129,0,1,21,0.86,362,2
25995,21908265,40.67733,-73.98407,119,4,1,37,1.5,345,2
34036,29628979,40.67955,-73.98435,149,4,1,11,0.9,361,2
26122,21966351,40.6779,-73.98459,139,9,1,51,2.79,354,2
35351,30430185,40.75655,-73.9969,179,5,1,24,1.97,321,2
35347,30429780,40.75541,-73.99634,199,5,1,24,1.97,356,2
34581,29996902,40.75625,-73.99678,107,258,1,36,2.87,175,2
34315,29835041,40.75546,-73.99792,107,261,1,41,3.21,191,2
34842,30161866,40.75652,-73.99826,179,263,1,38,3.07,185,2
34840,30161160,40.75606,-73.99662,199,278,1,31,2.58,191,2
34898,30212514,40.75506,-73.99803,199,312,1,13,1.06,199,2
24827,21244035,40.70319,-73.8141,135,2,1,2,0.08,365,2
24966,21312687,40.70471,-73.81542,135,12,1,3,0.12,358,2
24965,21312595,40.70475,-73.81572,165,15,1,2,0.08,362,2
24958,21312225,40.70262,-73.81526,135,16,1,1,0.04,365,2
35348,30429970,40.75523,-73.99709,199,4,1,29,2.36,334,2
25949,21883990,40.7059,-74.00604,225,12,1,57,2.35,315,2
34694,30068829,40.75659,-73.99988,179,79,1,49,3.84,191,2
33076,28713500,40.75499,-73.97121,330,260,1,6,0.45,109,2
34735,30092606,40.75665,-73.99838,129,277,1,31,2.49,187,2
34841,30161460,40.75491,-73.99644,199,283,1,38,3.1,189,2
34897,30212188,40.75523,-73.99827,107,300,1,39,3.24,199,2
35546,30536087,40.75622,-73.99683,179,309,1,19,1.58,171,2
27566,22926871,40.76482,-73.97965,300,363,1,2,0.1,0,2
35352,30430235,40.75505,-73.99811,179,2,1,27,2.23,349,2
35349,30430139,40.75659,-73.99867,179,3,1,24,1.97,356,2
35353,30430294,40.7561,-73.99855,179,3,1,19,1.57,359,2
35345,30429620,40.75508,-73.99696,199,11,1,17,1.39,358,2
34695,30069021,40.75753,-73.99701,199,80,1,33,2.59,339,2
34401,29897911,40.755,-73.99784,249,230,1,13,1.23,287,2
33729,29336271,40.75613,-73.97056,399,281,1,5,0.38,107,2
34471,29931976,40.75671,-73.99694,199,287,1,26,2.01,348,2
33868,29482218,40.75524,-73.97269,299,192,1,10,0.74,174,2
24826,21243952,40.70288,-73.81531,135,3,1,1,0.04,359,2
22850,19785737,40.70445,-73.81399,135,185,1,1,0.04,176,2
32586,28207954,40.73258,-73.726,95,186,1,7,0.62,349,2
22430,19456810,40.70454,-73.81549,93,275,1,2,0.07,88,2
32971,28607761,40.69238,-73.95724,39,1,2,14,0.96,355,2
34753,30106990,40.75438,-73.99759,209,238,2,17,1.45,276,2
23900,20600247,40.753,-73.97364,252,25,2,3,0.13,334,2
15437,13208065,40.74166,-73.99414,299,212,2,48,1.16,246,2
23816,20539354,40.75172,-73.97212,198,55,2,13,0.48,285,2
30887,26557068,40.7521,-73.97334,300,361,2,2,0.15,0,2
31733,27422684,40.69393,-73.957,38,16,3,15,0.93,355,2
30359,25997937,40.73218,-73.95855,399,42,3,1,0.07,352,2
30356,25997567,40.7334,-73.95849,399,45,3,1,0.73,351,2
19959,17097495,40.80926,-73.94979,79,274,3,49,1.43,326,2
9787,7987209,40.7566,-73.98329,1245,96,3,123,2.41,282,2
28109,23514583,40.74057,-74.00263,150,359,4,30,1.55,139,2
5718,4471513,40.75607,-73.98593,699,108,6,200,3.23,283,2
4429,3359510,40.72428,-73.94348,129,23,30,16,0.26,308,2
24602,21098848,40.74877,-73.97565,175,31,30,1,0.1,345,2
24570,21073975,40.75008,-73.97655,222,40,30,2,0.11,365,2
24763,21205891,40.74876,-73.97553,175,81,30,6,0.32,365,2
21409,18652544,40.75017,-73.97687,222,127,30,1,0.94,179,2
24740,21192284,40.74872,-73.97701,150,0,30,1,0.04,303,2
24600,21098717,40.74896,-73.9762,175,0,30,1,0.06,365,2
26347,22064262,40.74873,-73.97664,150,32,30,6,0.34,365,2
24762,21205810,40.74817,-73.97665,222,73,30,1,0.1,365,2
34775,30125704,40.74839,-73.97556,111,0,30,1,0.73,365,2
24741,21192364,40.74877,-73.977,150,0,30,2,0.14,365,2
24603,21098980,40.74829,-73.97554,130,0,30,3,0.13,365,2
24739,21192158,40.75001,-73.97573,150,1,30,2,0.16,365,2
26049,21934873,40.75008,-73.97752,150,13,30,3,0.26,365,2
1475,715270,40.85956,-73.87067,39,27,1,180,2.07,347,0
1596,773041,40.85914,-73.86979,38,31,1,205,2.41,335,0
22930,19830008,40.72304,-73.98089,125,13,1,104,3.6,313,0
33960,29549451,40.72576,-73.97685,125,14,1,26,2.14,272,0
1953,945297,40.72836,-73.98163,100,82,1,451,5.51,245,0
28979,24376374,40.72433,-73.97688,120,102,1,27,1.36,0,0
4600,3540370,40.72673,-73.98004,130,116,1,191,2.93,0,0
29218,24654607,40.72607,-73.97631,95,148,1,80,4.07,265,0
2418,1356710,40.72758,-73.97762,199,281,1,169,4.66,86,0
20453,17682843,40.76505,-73.90918,85,3,1,173,5.23,358,0
5210,4057361,40.75977,-73.92904,76,4,1,16,0.41,350,0
27701,23054586,40.75305,-73.93487,68,8,1,36,1.61,346,0
25414,21609424,40.76818,-73.9278,40,9,1,170,6.75,0,0
27106,22452728,40.76401,-73.90921,75,9,1,116,4.92,364,0
8255,6766259,40.7665,-73.91759,75,11,1,11,0.21,365,0
21951,19103027,40.76193,-73.9074,65,12,1,5,1.74,357,0
2597,1578776,40.75909,-73.93217,51,17,1,181,2.42,334,0
10804,8953404,40.76801,-73.92501,55,17,1,93,1.9,346,0
33403,29036763,40.75507,-73.91822,70,20,1,2,0.36,339,0
4028,2896760,40.77503,-73.91882,60,21,1,149,2.19,340,0
10803,8953200,40.76783,-73.92316,60,21,1,155,3.11,344,0
29678,25140787,40.77002,-73.92332,50,22,1,35,1.9,357,0
20470,17698189,40.75551,-73.934,58,26,1,98,2.98,0,0
11771,9652949,40.76112,-73.9146,60,27,1,170,3.77,203,0
25274,21527485,40.7539,-73.93419,55,28,1,83,3.32,0,0
20471,17698990,40.75603,-73.93405,58,30,1,114,3.47,319,0
5178,4037522,40.76269,-73.90816,99,32,1,16,0.25,0,0
10801,8952816,40.76786,-73.92433,45,52,1,153,3.08,0,0
10264,8442642,40.76799,-73.91234,109,52,1,3,0.06,302,0
33398,29031768,40.76538,-73.91168,105,63,1,2,0.14,365,0
24550,21056653,40.75571,-73.9338,55,71,1,66,2.51,301,0
29677,25140559,40.76798,-73.92323,49,72,1,52,2.75,239,0
23116,19951681,40.76254,-73.91533,65,85,1,9,0.64,334,0
28896,24287857,40.76387,-73.90995,79,109,1,96,4.91,0,0
28950,24348078,40.76649,-73.92643,74,116,1,128,6.37,0,0
20804,18071246,40.75541,-73.9335,35,142,1,103,3.2,322,0
27060,22423659,40.76903,-73.91895,60,177,1,26,1.11,0,0
27636,22987331,40.76853,-73.9172,100,199,1,18,0.93,80,0
24369,20933293,40.76759,-73.92463,50,237,1,174,6.42,193,0
22401,19431326,40.76488,-73.91813,166,276,1,8,0.29,89,0
33761,29364445,40.75684,-73.91705,70,277,1,10,0.88,75,0
28602,23966710,40.76801,-73.92673,38,289,1,59,2.9,30,0
13560,11315999,40.76821,-73.9125,60,292,1,72,1.62,0,0
34063,29646454,40.76416,-73.91321,90,292,1,8,0.67,1,0
10475,8646618,40.7571,-73.92792,72,295,1,282,5.6,0,0
27792,23130144,40.7675,-73.90911,100,295,1,22,1.77,135,0
3911,2745620,40.77138,-73.90895,55,300,1,124,1.82,0,0
18923,16224408,40.77499,-73.93565,75,302,1,86,2.36,38,0
8524,6973292,40.76583,-73.91086,59,303,1,108,2.02,0,0
26677,22228935,40.77418,-73.93545,50,312,1,65,2.77,0,0
16190,13659055,40.75726,-73.93555,40,314,1,119,2.92,16,0
26643,22209216,40.75901,-73.93404,40,322,1,43,1.84,4,0
17673,14983402,40.75863,-73.93497,40,323,1,122,3.16,6,0
11480,9476397,40.75823,-73.90881,60,326,1,49,1.01,0,0
34299,29828852,40.77359,-73.9251,60,330,1,3,0.26,339,0
32427,28053065,40.77194,-73.92985,58,333,1,74,4.82,118,0
33377,29008272,40.76322,-73.91132,80,339,1,14,0.98,64,0
34249,29791183,40.76984,-73.90779,45,347,1,24,3.06,53,0
30229,25837179,40.77204,-73.9223,51,348,1,26,1.45,0,0
21777,18975097,40.77655,-73.91304,50,359,1,18,0.74,27,0
33558,29178995,40.63409,-74.02887,65,26,1,8,0.58,58,0
33556,29178331,40.6339,-74.03049,65,200,1,10,0.72,0,0
15420,13192944,40.63009,-74.01342,43,224,1,32,1.03,0,0
19809,16870827,40.63845,-74.02649,800,228,1,52,1.67,84,0
9260,7603716,40.61926,-74.03272,70,321,1,23,0.53,79,0
20967,18240632,40.87372,-73.84065,75,145,1,3,0.09,279,0
18237,15576821,40.86663,-73.84139,35,296,1,145,4.81,65,0
13241,10807838,40.86553,-73.83993,35,302,1,81,1.93,73,0
21628,18852919,40.87063,-73.84896,70,357,1,3,0.1,0,0
24722,21184173,40.75263,-73.774,35,15,1,108,4.09,350,0
33266,28916312,40.86777,-73.88397,90,9,1,14,1,361,0
32220,27851725,40.87633,-73.88328,45,200,1,21,1.47,165,0
9114,7484548,40.69127,-73.93983,40,0,1,27,0.58,346,0
12650,10098921,40.68666,-73.94739,206,0,1,1,0.04,365,0
12982,10445597,40.68379,-73.9405,55,1,1,7,0.17,359,0
9491,7769782,40.68053,-73.90879,63,2,1,17,2.49,268,0
28788,24178481,40.68524,-73.94427,70,6,1,109,5.4,239,0
25389,21594210,40.67794,-73.90639,48,7,1,162,6.44,259,0
11296,9362344,40.69287,-73.94249,60,7,1,182,3.68,260,0
1752,828685,40.6938,-73.94698,70,10,1,44,0.54,347,0
34136,29687924,40.69237,-73.94314,95,11,1,63,4.74,164,0
27207,22535503,40.68098,-73.92706,72,11,1,19,0.85,349,0
10855,8993887,40.68003,-73.92094,42,11,1,146,3.04,352,0
18575,15943497,40.68875,-73.95401,40,14,1,63,1.77,345,0
8021,6603534,40.68517,-73.93473,30,16,1,118,2.18,355,0
15004,12924969,40.68709,-73.91989,165,16,1,2,0.08,365,0
29449,24912450,40.68569,-73.93729,95,18,1,23,1.2,319,0
5431,4244242,40.69496,-73.93949,70,21,1,121,1.98,331,0
33921,29518561,40.69871,-73.94686,72,22,1,49,3.83,336,0
1943,939724,40.69433,-73.9454,85,25,1,36,0.45,280,0
14318,12189652,40.6848,-73.93471,110,25,1,2,0.04,365,0
32532,28151027,40.68804,-73.94591,40,29,1,30,2.19,337,0
5339,4170460,40.6956,-73.94827,70,30,1,388,6.19,330,0
28790,24181925,40.6856,-73.94388,75,30,1,103,5.08,349,0
1547,752202,40.67968,-73.94715,100,31,1,113,1.34,1,0
5399,4218129,40.69527,-73.94786,59,32,1,385,6.12,264,0
2542,1492856,40.68411,-73.95169,50,44,1,189,2.47,305,0
3066,1987546,40.68248,-73.95149,50,45,1,104,1.43,310,0
5466,4271877,40.6869,-73.92254,69,46,1,130,2.59,80,0
2317,1275942,40.6824,-73.95039,50,62,1,141,1.84,328,0
2359,1316480,40.68325,-73.94975,45,65,1,134,1.72,325,0
17706,15023023,40.68536,-73.93883,55,74,1,1,0.04,95,0
32434,28055277,40.68696,-73.94391,35,74,1,53,3.43,321,0
6875,5430658,40.68182,-73.95152,60,75,1,71,1.24,327,0
2815,1805150,40.68366,-73.95009,55,87,1,89,1.23,314,0
27767,23106431,40.6896,-73.95653,62,103,1,50,2.38,345,0
2822,1808497,40.69023,-73.94628,75,113,1,22,0.31,199,0
23954,20639792,40.68279,-73.9117,0,115,1,114,4.26,243,0
22123,19227424,40.6812,-73.91148,50,116,1,128,4.32,241,0
23953,20639628,40.68173,-73.91342,0,117,1,119,4.45,239,0
23955,20639914,40.68258,-73.91284,0,125,1,125,4.66,240,0
15287,13114110,40.68491,-73.93143,39,135,1,126,2.94,344,0
9510,7782176,40.69454,-73.94495,65,137,1,11,0.21,0,0
2577,1542279,40.6839,-73.95042,53,150,1,144,1.89,343,0
